Datos_fch_hr,Datos_eje_x,Datos_eje_y,Datos_eje_z,Datos_tmp_s,Datos_tmp_loc
26-10-2021 01:58:16,-0.02,0.45,-9.69,0,\N
26-10-2021 01:58:17,-0.26,0.44,-10.15,0,\N
26-10-2021 01:58:18,-0.32,-0.44,-10.11,0,\N
26-10-2021 01:58:19,-0.39,0.31,-9.94,0,\N
26-10-2021 01:58:20,-0.33,0.15,-10.4,0,\N
26-10-2021 01:58:21,-0.26,-0.57,-10.73,0,\N
26-10-2021 01:58:22,-0.02,0.39,-9.8,0,\N
26-10-2021 01:58:23,0.3,0.1,-10.29,0,\N
26-10-2021 01:58:24,-0.25,0.23,-8.99,0,\N
26-10-2021 01:58:25,0.17,-0.42,-10.42,0,\N
26-10-2021 01:58:26,0.24,0,-10.73,0,\N
26-10-2021 01:58:27,-0.18,-0.08,-10.19,0,\N
26-10-2021 01:58:28,0.29,-0.18,-10.77,0,\N
26-10-2021 01:58:29,-0.02,0.5,-10.21,0,\N
26-10-2021 01:58:30,0.85,0.36,-10.3,0,\N
26-10-2021 01:58:31,0.32,0.31,-9.95,0,\N
26-10-2021 01:58:32,-0.74,-0.02,-9.88,0,\N
26-10-2021 01:58:33,-0.08,0.21,-9.83,0,\N
26-10-2021 01:58:34,-0.17,0.67,-9.91,0,\N
26-10-2021 01:58:35,0.24,0.26,-10.39,0,\N
26-10-2021 01:58:36,0.36,-0.02,-10.67,0,\N
26-10-2021 01:58:37,0.11,-0.08,-10.58,0,\N
26-10-2021 01:58:38,0.34,-0.02,-10.39,0,\N
26-10-2021 01:58:39,0.54,-0.13,-10.54,0,\N
26-10-2021 01:58:40,-0.3,-0.19,-10.67,0,\N
26-10-2021 01:58:41,0.18,0,-10.21,0,\N
26-10-2021 01:58:42,-0.25,-0.26,-10.65,0,\N
26-10-2021 01:58:43,0.11,-0.88,-10.51,0,\N
26-10-2021 01:58:44,0.11,0.04,-10.32,0,\N
26-10-2021 01:58:45,-0.25,0.09,-10.62,0,\N
26-10-2021 01:58:46,0.56,0.1,-10.99,0,\N
26-10-2021 01:58:47,0.06,-0.1,-10.43,0,\N
26-10-2021 01:58:48,0.08,-0.26,-10.17,0,\N
26-10-2021 01:58:49,-0.28,-0.72,-11.29,0,\N
26-10-2021 01:58:50,-0.36,0.1,-10.48,0,\N
26-10-2021 01:58:51,0.18,0.34,-10.05,0,\N
26-10-2021 01:58:52,-0.25,0.36,-9.97,0,\N
26-10-2021 01:58:53,-0.4,-0.07,-10.03,0,\N
26-10-2021 01:58:54,0.11,0.26,-10.47,0,\N
26-10-2021 01:58:55,0.6,0.38,-10.09,0,\N
26-10-2021 01:58:56,-0.22,0.01,-9.91,0,\N
26-10-2021 01:58:57,-0.17,0.21,-9.62,0,\N
26-10-2021 01:58:58,0.14,0.96,-9.74,0,\N
26-10-2021 01:58:59,-0.16,-0.58,-11.37,0,\N
26-10-2021 01:59:00,0.31,0.38,-10.59,0,\N
26-10-2021 01:59:01,0.12,-0.72,-10.43,0,\N
26-10-2021 01:59:02,-0.63,-0.23,-9.84,0,\N
26-10-2021 01:59:03,0.31,0.09,-10.3,0,\N
26-10-2021 01:59:04,-0.14,-0.38,-9.94,0,\N
26-10-2021 01:59:05,-0.65,0.09,-9.7,0,\N
26-10-2021 01:59:06,0.29,0.15,-10.33,0,\N
26-10-2021 01:59:07,0.39,0.09,-10.42,0,\N
26-10-2021 01:59:08,0.12,-0.3,-10.24,0,\N
26-10-2021 01:59:09,-0.38,-0.18,-10.17,0,\N
26-10-2021 01:59:10,0.46,0.28,-10.61,0,\N
26-10-2021 01:59:11,-0.05,-0.49,-10.4,0,\N
26-10-2021 01:59:12,-0.41,-0.05,-9.71,0,\N
26-10-2021 01:59:13,-0.12,-0.15,-10.39,0,\N
26-10-2021 01:59:14,-0.16,0.09,-10.55,0,\N
26-10-2021 01:59:15,-0.35,-0.28,-10.61,0,\N
26-10-2021 01:59:16,-0.21,0.21,-10.02,0,\N
26-10-2021 01:59:17,-0.01,0.03,-10.06,0,\N
26-10-2021 01:59:18,0.04,-0.03,-9.8,0,\N
26-10-2021 01:59:19,-0.49,0.21,-9.86,0,\N
26-10-2021 01:59:20,0.31,-0.39,-10.69,0,\N
26-10-2021 01:59:21,0.12,0.52,-10.11,0,\N
26-10-2021 01:59:22,0.63,-0.2,-10.52,0,\N
26-10-2021 01:59:23,0.02,0.61,-9.26,0,\N
26-10-2021 01:59:24,0.04,0.09,-10.91,0,\N
26-10-2021 01:59:25,-0.13,-0.2,-10.15,0,\N
26-10-2021 01:59:26,-0.2,0.44,-9.61,0,\N
26-10-2021 01:59:27,-0.43,-0.48,-10.56,0,\N
26-10-2021 01:59:28,-0.53,0.31,-9.96,0,\N
26-10-2021 01:59:29,-0.04,-0.04,-10.1,0,\N
26-10-2021 01:59:30,-0.2,0.05,-10,0,\N
26-10-2021 01:59:31,0.21,-0.43,-11.14,0,\N
26-10-2021 01:59:32,-0.06,-0.07,-10.19,0,\N
26-10-2021 01:59:33,0.18,0.09,-10.67,0,\N
26-10-2021 01:59:34,0.39,0.34,-10.28,0,\N
26-10-2021 01:59:35,-0.48,-0.16,-10.5,0,\N
26-10-2021 01:59:36,-0.45,0.01,-9.46,0,\N
26-10-2021 01:59:37,-0.14,-0.01,-9.96,0,\N
26-10-2021 01:59:38,-0.33,0.37,-9.47,0,\N
26-10-2021 01:59:39,0.01,0.08,-10.41,0,\N
26-10-2021 01:59:40,-0.52,0.16,-10.18,0,\N
26-10-2021 01:59:41,-0.66,-0.09,-10.14,0,\N
26-10-2021 01:59:42,0.13,0.04,-10.04,0,\N
26-10-2021 01:59:43,-0.13,-0.51,-10.55,0,\N
26-10-2021 01:59:44,0.36,-0.31,-11.02,0,\N
26-10-2021 01:59:45,0.42,-0.08,-10.78,0,\N
26-10-2021 01:59:46,-0.16,-0.26,-9.92,0,\N
26-10-2021 01:59:47,-0.22,0.13,-10.16,0,\N
26-10-2021 01:59:48,0.03,-0.4,-10.99,0,\N
26-10-2021 01:59:49,0.36,-0.62,-11.03,0,\N
26-10-2021 01:59:50,0.34,0.38,-10.05,0,\N
26-10-2021 01:59:51,-0.68,-0.3,-9.77,0,\N
26-10-2021 01:59:52,-0.14,-0.43,-10.32,0,\N
26-10-2021 01:59:53,-0.24,-0.51,-10.77,0,\N
26-10-2021 01:59:54,-0.43,0.07,-10.04,0,\N
26-10-2021 01:59:55,0.13,-0.45,-11.1,0,\N
26-10-2021 01:59:56,-0.54,-0.22,-10.08,0,\N
26-10-2021 01:59:57,0.23,-0.28,-11.17,0,\N
26-10-2021 01:59:58,-0.03,0.33,-9.94,0,\N
26-10-2021 01:59:59,-0.07,-0.24,-10.62,0,\N
26-10-2021 02:00:00,-0.62,-0.87,-10.78,0,\N
26-10-2021 02:00:01,-0.03,-0.48,-10.48,0,\N
26-10-2021 02:00:02,0.57,-0.07,-10.76,0,\N
26-10-2021 02:00:03,0.36,-0.11,-10.76,0,\N
26-10-2021 02:00:04,0.01,0.73,-9.09,0,\N
26-10-2021 02:00:05,0.15,0.02,-10.36,0,\N
26-10-2021 02:00:06,-0.01,-0.51,-10.47,0,\N
26-10-2021 02:00:07,-0.21,0.12,-10.05,0,\N
26-10-2021 02:00:08,0.07,-0.67,-10.57,0,\N
26-10-2021 02:00:09,0.16,0.02,-10.78,0,\N
26-10-2021 02:00:10,0.4,-0.25,-11.01,0,\N
26-10-2021 02:00:11,0.19,0.81,-9.67,0,\N
26-10-2021 02:00:12,-0.12,-0.34,-10.69,0,\N
26-10-2021 02:00:13,0.36,0.13,-9.89,0,\N
26-10-2021 02:00:14,-0.48,0.17,-9.79,0,\N
26-10-2021 02:00:15,0.18,0.11,-9.88,0,\N
26-10-2021 02:00:16,0.15,-0.01,-10.31,0,\N
26-10-2021 02:00:17,-0.08,0.46,-10.18,0,\N
26-10-2021 02:00:18,0,-0.3,-10.2,0,\N
26-10-2021 02:00:19,-0.5,-0.25,-10.39,0,\N
26-10-2021 02:00:20,0.28,0.6,-10.26,0,\N
26-10-2021 02:00:21,-0.16,-0.57,-10.38,0,\N
26-10-2021 02:00:22,-0.83,-0.08,-10.04,0,\N
26-10-2021 02:00:23,-0.13,-0.39,-10.4,0,\N
26-10-2021 02:00:24,-0.27,-0.71,-10.33,0,\N
26-10-2021 02:00:25,0.19,-0.85,-10.83,0,\N
26-10-2021 02:00:26,0.36,0.46,-10.03,0,\N
26-10-2021 02:00:27,-0.08,-0.32,-10.3,0,\N
26-10-2021 02:00:28,0.12,-0.4,-10.64,0,\N
26-10-2021 02:00:29,0.55,0.26,-10.34,0,\N
26-10-2021 02:00:30,0.02,0.4,-9.74,0,\N
26-10-2021 02:00:31,-0.48,0.07,-10.3,0,\N
26-10-2021 02:00:32,-0.09,-0.5,-10.26,0,\N
26-10-2021 02:00:33,-0.25,-0.48,-10.64,0,\N
26-10-2021 02:00:34,0.02,0.09,-10.07,0,\N
26-10-2021 02:00:35,0.4,0.47,-10.27,0,\N
26-10-2021 02:00:36,-0.51,-0.14,-10.39,0,\N
26-10-2021 02:00:37,0.09,0,-10.51,0,\N
26-10-2021 02:00:38,-0.33,-0.65,-10.07,0,\N
26-10-2021 02:00:39,-0.23,0.07,-10.36,0,\N
26-10-2021 02:00:40,0.32,0.35,-10.44,0,\N
26-10-2021 02:00:41,0.48,0.18,-9.54,0,\N
26-10-2021 02:00:42,-0.14,-0.46,-10.41,0,\N
26-10-2021 02:00:43,-0.53,0.32,-10.26,0,\N
26-10-2021 02:00:44,0.21,0.25,-10.65,0,\N
26-10-2021 02:00:45,0.04,-0.39,-10.69,0,\N
26-10-2021 02:00:46,0.26,0.15,-10.47,0,\N
26-10-2021 02:00:47,-0.16,-0.05,-9.85,0,\N
26-10-2021 02:00:48,0.01,0.03,-10.04,0,\N
26-10-2021 02:00:49,-0.16,0.07,-10.1,0,\N
26-10-2021 02:00:50,0.07,-0.56,-10.98,0,\N
26-10-2021 02:00:51,0.09,-0.24,-10.63,0,\N
26-10-2021 02:00:52,0.04,-0.11,-10.11,0,\N
26-10-2021 02:00:53,-0.08,0.2,-10.06,0,\N
26-10-2021 02:00:54,0.3,-0.4,-10.7,0,\N
26-10-2021 02:00:55,-0.11,0.65,-9.98,0,\N
26-10-2021 02:00:56,-0.05,-0.35,-10.79,0,\N
26-10-2021 02:00:57,-0.02,-0.33,-10.74,0,\N
26-10-2021 02:00:58,0.31,-0.54,-10.63,0,\N
26-10-2021 02:00:59,0.28,-0.34,-10.65,0,\N
26-10-2021 02:01:00,-0.32,-0.87,-11.1,0,\N
26-10-2021 02:01:01,0.12,0.04,-9.84,0,\N
26-10-2021 02:01:02,-0.29,0.01,-10.06,0,\N
26-10-2021 02:01:03,0.1,-0.1,-10.76,0,\N
26-10-2021 02:01:04,0.76,0.63,-10.62,0,\N
26-10-2021 02:01:05,0.16,-0.02,-10.39,0,\N
26-10-2021 02:01:06,-0.44,-0.38,-10.08,0,\N
26-10-2021 02:01:07,0.26,-0.59,-10.14,0,\N
26-10-2021 02:01:08,0.25,0.33,-10.24,0,\N
26-10-2021 02:01:09,0.42,0.99,-9.96,0,\N
26-10-2021 02:01:10,-0.02,0.16,-9.8,0,\N
26-10-2021 02:01:11,-0.13,0.14,-10.24,0,\N
26-10-2021 02:01:12,0.34,0.11,-10.11,0,\N
26-10-2021 02:01:13,-0.34,0.18,-10.3,0,\N
26-10-2021 02:01:14,0.23,-0.62,-10.6,0,\N
26-10-2021 02:01:15,-0.1,-0.23,-10.97,0,\N
26-10-2021 02:01:16,0.42,0.43,-10.55,0,\N
26-10-2021 02:01:17,0.18,0.53,-9.81,0,\N
26-10-2021 02:01:18,0.08,-0.22,-10.49,0,\N
26-10-2021 02:01:19,0.26,0.49,-9.68,0,\N
26-10-2021 02:01:20,-0.24,-0.47,-10.21,0,\N
26-10-2021 02:01:21,0,-0.02,-10.64,0,\N
26-10-2021 02:01:22,0.07,0.46,-10.06,0,\N
26-10-2021 02:01:23,0.21,0.32,-9.97,0,\N
26-10-2021 02:01:24,-0.24,0.04,-10.24,0,\N
26-10-2021 02:01:25,-0.16,0.21,-10.1,0,\N
26-10-2021 02:01:26,-0.29,0.54,-9.5,0,\N
26-10-2021 02:01:27,-0.21,0.44,-9.52,0,\N
26-10-2021 02:01:28,0.4,-0.1,-10.9,0,\N
26-10-2021 02:01:29,0.01,0.53,-10.25,0,\N
26-10-2021 02:01:30,-0.24,0.45,-9.8,0,\N
26-10-2021 02:01:31,-0.6,-0.24,-10.45,0,\N
26-10-2021 02:01:32,0.17,0.39,-9.58,0,\N
26-10-2021 02:01:33,-0.06,-0.02,-9.54,0,\N
26-10-2021 02:01:34,-0.56,0.07,-9.92,0,\N
26-10-2021 02:01:35,0.3,0.06,-10.42,0,\N
26-10-2021 02:01:36,0.22,0.28,-10.71,0,\N
26-10-2021 02:01:37,0.33,0.34,-9.6,0,\N
26-10-2021 02:01:38,-0.16,-0.68,-10.42,0,\N
26-10-2021 02:01:39,-0.27,0.05,-10.17,0,\N
26-10-2021 02:01:40,0.48,-0.13,-11.02,0,\N
26-10-2021 02:01:41,0.07,0.33,-10.8,0,\N
26-10-2021 02:01:42,0.33,0.09,-10.38,0,\N
26-10-2021 02:01:43,-0.28,0,-10.72,0,\N
26-10-2021 02:01:44,0.28,0.69,-9.26,0,\N
26-10-2021 02:01:45,-0.45,0.52,-9.89,0,\N
26-10-2021 02:01:46,0.24,0.06,-10.45,0,\N
26-10-2021 02:01:47,0.32,0,-10.7,0,\N
26-10-2021 02:01:48,0.02,-0.21,-10.7,0,\N
26-10-2021 02:01:49,-0.87,-0.38,-10.03,0,\N
26-10-2021 02:01:50,-0.3,-0.27,-10.54,0,\N
26-10-2021 02:01:51,0.45,-0.05,-10.47,0,\N
26-10-2021 02:01:52,0.24,0.03,-10.12,0,\N
26-10-2021 02:01:53,-0.33,-0.12,-9.82,0,\N
26-10-2021 02:01:54,-0.02,-0.14,-9.85,0,\N
26-10-2021 02:01:55,0.08,0.1,-10.57,0,\N
26-10-2021 02:01:56,-0.58,0.31,-10.06,0,\N
26-10-2021 02:01:57,0.04,0.4,-9.92,0,\N
26-10-2021 02:01:58,0.07,-0.49,-10.05,0,\N
26-10-2021 02:01:59,-0.67,-0.28,-11.04,0,\N
26-10-2021 02:02:00,-0.31,-0.1,-10.06,0,\N
26-10-2021 02:02:01,-0.12,0.17,-10.2,0,\N
26-10-2021 02:02:02,-0.03,-0.71,-10.57,0,\N
26-10-2021 02:02:03,0.36,0.19,-10.22,0,\N
26-10-2021 02:02:04,0.18,0.38,-10.31,0,\N
26-10-2021 02:02:05,-0.33,0.15,-10.19,0,\N
26-10-2021 02:02:06,-0.59,-0.4,-10.28,0,\N
26-10-2021 02:02:07,-0.27,-0.5,-10.2,0,\N
26-10-2021 02:02:08,0.36,0.06,-9.98,0,\N
26-10-2021 02:02:09,-0.26,0.25,-9.81,0,\N
26-10-2021 02:02:10,-0.28,0.14,-10.38,0,\N
26-10-2021 02:02:11,0.06,0.09,-10.65,0,\N
26-10-2021 02:02:12,0.28,-0.04,-10.51,0,\N
26-10-2021 02:02:13,0.11,0.77,-10.01,0,\N
26-10-2021 02:02:14,-0.11,-0.31,-10.44,0,\N
26-10-2021 02:02:15,-0.26,0.22,-9.77,0,\N
26-10-2021 02:02:16,0.07,-0.01,-10.35,0,\N
26-10-2021 02:02:17,0.34,-0.17,-10.89,0,\N
26-10-2021 02:02:18,-0.11,0.22,-10.55,0,\N
26-10-2021 02:02:19,-0.27,-0.2,-10.48,0,\N
26-10-2021 02:02:20,0.21,-0.14,-10.51,0,\N
26-10-2021 02:02:21,0.26,-0.18,-10.92,0,\N
26-10-2021 02:02:22,-0.07,-0.16,-10.56,0,\N
26-10-2021 02:02:23,-0.06,0.26,-10.43,0,\N
26-10-2021 02:02:24,0.27,0.39,-9.98,0,\N
26-10-2021 02:02:25,-0.29,-0.31,-10.52,0,\N
26-10-2021 02:02:26,-0.16,-0.47,-10.71,0,\N
26-10-2021 02:02:27,0.33,-0.4,-10.75,0,\N
26-10-2021 02:02:28,-0.26,-0.24,-10.78,0,\N
26-10-2021 02:02:29,-0.19,0.12,-10.34,0,\N
26-10-2021 02:02:30,-0.05,0.89,-9.94,0,\N
26-10-2021 02:02:31,-0.08,-0.54,-10.16,0,\N
26-10-2021 02:02:32,-0.12,-0.35,-10.35,0,\N
26-10-2021 02:02:33,-0.06,-0.14,-10.23,0,\N
26-10-2021 02:02:34,-0.43,0.42,-9.88,0,\N
26-10-2021 02:02:35,0.37,-0.35,-10.69,0,\N
26-10-2021 02:02:36,-0.05,-0.46,-11.06,0,\N
26-10-2021 02:02:37,-0.53,-0.75,-9.93,0,\N
26-10-2021 02:02:38,0.1,-0.18,-9.98,0,\N
26-10-2021 02:02:39,-0.32,-0.43,-10.92,0,\N
26-10-2021 02:02:40,-0.27,-0.55,-10.68,0,\N
26-10-2021 02:02:41,0.61,-0.15,-11.15,0,\N
26-10-2021 02:02:42,0.09,0.22,-10.55,0,\N
26-10-2021 02:02:43,-0.33,-0.72,-10.57,0,\N
26-10-2021 02:02:44,-0.24,-0.13,-9.72,0,\N
26-10-2021 02:02:45,0.2,-0.4,-10.83,0,\N
26-10-2021 02:02:46,0.24,0.29,-10.79,0,\N
26-10-2021 02:02:47,-0.37,0.06,-10.64,0,\N
26-10-2021 02:02:48,0.03,-0.32,-10.41,0,\N
26-10-2021 02:02:49,0.4,0.35,-10.18,0,\N
26-10-2021 02:02:50,-0.15,-1.01,-10.8,0,\N
26-10-2021 02:02:51,-0.04,-0.47,-10.45,0,\N
26-10-2021 02:02:52,-0.6,-0.19,-10.1,0,\N
26-10-2021 02:02:53,0.06,0.13,-10.31,0,\N
26-10-2021 02:02:54,-0.09,-0.04,-9.6,0,\N
26-10-2021 02:02:55,0.17,-0.11,-11.26,0,\N
26-10-2021 02:02:56,-0.06,0.21,-10.03,0,\N
26-10-2021 02:02:57,-0.52,-0.44,-10.15,0,\N
26-10-2021 02:02:58,-0.21,0.16,-9.53,0,\N
26-10-2021 02:02:59,-0.01,-0.09,-10.25,0,\N
26-10-2021 02:03:00,0.14,0.63,-9.85,0,\N
26-10-2021 02:03:01,0.02,-0.39,-9.78,0,\N
26-10-2021 02:03:02,0.45,0.06,-10.56,0,\N
26-10-2021 02:03:03,0.33,0.24,-10.23,0,\N
26-10-2021 02:03:04,0.11,-0.09,-10.28,0,\N
26-10-2021 02:03:05,-0.45,0.03,-10.38,0,\N
26-10-2021 02:03:06,-0.57,0.12,-9.96,0,\N
26-10-2021 02:03:07,0.21,-0.23,-10.76,0,\N
26-10-2021 02:03:08,0.16,0.09,-9.9,0,\N
26-10-2021 02:03:09,-0.35,-0.07,-10.1,0,\N
26-10-2021 02:03:10,0.04,0.04,-10.46,0,\N
26-10-2021 02:03:11,0.28,-0.24,-11.15,0,\N
26-10-2021 02:03:12,0.11,0.7,-10.64,0,\N
26-10-2021 02:03:13,0.53,0.35,-10.29,0,\N
26-10-2021 02:03:14,-0.41,0.05,-10.09,0,\N
26-10-2021 02:03:15,-0.18,-0.35,-10.19,0,\N
26-10-2021 02:03:16,0.28,0.52,-9.94,0,\N
26-10-2021 02:03:17,-0.21,0.17,-10.13,0,\N
26-10-2021 02:03:18,0.22,-0.04,-9.36,0,\N
26-10-2021 02:03:19,0.02,0.38,-10.61,0,\N
26-10-2021 02:03:20,0.81,0.21,-10.71,0,\N
26-10-2021 02:03:21,0.37,0.13,-10.73,0,\N
26-10-2021 02:03:22,0.03,0.52,-10.04,0,\N
26-10-2021 02:03:23,-0.25,0.36,-10.39,0,\N
26-10-2021 02:03:24,0.72,0.28,-9.58,0,\N
26-10-2021 02:03:25,-0.03,0,-10.38,0,\N
26-10-2021 02:03:26,-0.3,0.21,-10.22,0,\N
26-10-2021 02:03:27,-0.31,-0.53,-10.65,0,\N
26-10-2021 02:03:28,-0.14,-0.36,-10.68,0,\N
26-10-2021 02:03:29,-0.18,-0.54,-10.62,0,\N
26-10-2021 02:03:30,-0.45,-0.34,-10.29,0,\N
26-10-2021 02:03:31,0.38,0.12,-10.23,0,\N
26-10-2021 02:03:32,0.32,-0.25,-10.35,0,\N
26-10-2021 02:03:33,0.45,0,-10.7,0,\N
26-10-2021 02:03:34,-0.08,0.26,-9.92,0,\N
26-10-2021 02:03:35,0.02,0.28,-9.56,0,\N
26-10-2021 02:03:36,-0.52,-0.4,-10.25,0,\N
26-10-2021 02:03:37,-0.52,0.08,-10.02,0,\N
26-10-2021 02:03:38,0.02,0.7,-9.73,0,\N
26-10-2021 02:03:39,0.21,-0.54,-10.39,0,\N
26-10-2021 02:03:40,-0.34,-0.41,-10.38,0,\N
26-10-2021 02:03:41,-0.25,-0.53,-10.47,0,\N
26-10-2021 02:03:42,0.23,0.81,-9.79,0,\N
26-10-2021 02:03:43,-0.2,-0.02,-10.16,0,\N
26-10-2021 02:03:44,0.06,0.28,-10.56,0,\N
26-10-2021 02:03:45,0.4,0.19,-10.64,0,\N
26-10-2021 02:03:46,-0.15,0.29,-9.78,0,\N
26-10-2021 02:03:47,-0.34,-0.12,-10.67,0,\N
26-10-2021 02:03:48,0.69,0.3,-10.41,0,\N
26-10-2021 02:03:49,-0.01,0.35,-10.43,0,\N
26-10-2021 02:03:50,-0.05,-0.29,-10.71,0,\N
26-10-2021 02:03:51,-0.33,-0.01,-10.58,0,\N
26-10-2021 02:03:52,-0.15,0.55,-9.82,0,\N
26-10-2021 02:03:53,0.28,-0.81,-10.78,0,\N
26-10-2021 02:03:54,0.49,0.44,-10.24,0,\N
26-10-2021 02:03:55,0.07,0.72,-10.24,0,\N
26-10-2021 02:03:56,0.21,0.24,-9.96,0,\N
26-10-2021 02:03:57,0.28,0.3,-9.88,0,\N
26-10-2021 02:03:58,0.11,-0.18,-10.89,0,\N
26-10-2021 02:03:59,0.23,-0.22,-10.68,0,\N
26-10-2021 02:04:00,0.29,0.3,-10.06,0,\N
26-10-2021 02:04:01,-0.56,-0.28,-9.89,0,\N
26-10-2021 02:04:02,0.26,-0.28,-11.05,0,\N
26-10-2021 02:04:03,-0.32,-0.2,-10.47,0,\N
26-10-2021 02:04:04,-0.52,-0.37,-10.5,0,\N
26-10-2021 02:04:05,-0.08,0.02,-10.47,0,\N
26-10-2021 02:04:06,-0.12,-0.25,-10.71,0,\N
26-10-2021 02:04:07,-0.14,-0.81,-10.44,0,\N
26-10-2021 02:04:08,-0.05,-0.31,-10.45,0,\N
26-10-2021 02:04:09,0.04,0.03,-10.31,0,\N
26-10-2021 02:04:10,0.07,0.09,-10.67,0,\N
26-10-2021 02:04:11,-0.06,-0.24,-11.02,0,\N
26-10-2021 02:04:12,-0.29,0.03,-9.8,0,\N
26-10-2021 02:04:13,0.3,-0.25,-10.96,0,\N
26-10-2021 02:04:14,0.47,-0.44,-10.69,0,\N
26-10-2021 02:04:15,0.11,0.25,-10.57,0,\N
26-10-2021 02:04:16,-0.27,-0.17,-10.66,0,\N
26-10-2021 02:04:17,0.09,0.03,-10.43,0,\N
26-10-2021 02:04:18,-0.18,-0.08,-9.57,0,\N
26-10-2021 02:04:19,0.03,0.27,-10.39,0,\N
26-10-2021 02:04:20,-0.04,-0.42,-11.01,0,\N
26-10-2021 02:04:21,0.39,0.26,-10.23,0,\N
26-10-2021 02:04:22,-0.03,0.11,-10.91,0,\N
26-10-2021 02:04:23,-0.31,-0.22,-10.37,0,\N
26-10-2021 02:04:24,0.23,0.2,-10.02,0,\N
26-10-2021 02:04:25,0.21,-0.3,-10.82,0,\N
26-10-2021 02:04:26,-0.15,-0.59,-10.93,0,\N
26-10-2021 02:04:27,0.16,-0.29,-10.99,0,\N
26-10-2021 02:04:28,-0.46,-0.13,-10.58,0,\N
26-10-2021 02:04:29,-0.36,0.28,-10.24,0,\N
26-10-2021 02:04:30,-0.1,-0.31,-9.89,0,\N
26-10-2021 02:04:31,-0.05,0.25,-10.55,0,\N
26-10-2021 02:04:32,0.31,-0.45,-10.93,0,\N
26-10-2021 02:04:33,0.44,-0.14,-10.83,0,\N
26-10-2021 02:04:34,-0.35,0.34,-9.83,0,\N
26-10-2021 02:04:35,0.01,-0.45,-10.7,0,\N
26-10-2021 02:04:36,0.02,-0.68,-10.34,0,\N
26-10-2021 02:04:37,0.33,-0.16,-10.98,0,\N
26-10-2021 02:04:38,0.33,0.68,-10.52,0,\N
26-10-2021 02:04:39,0.14,0.42,-10.22,0,\N
26-10-2021 02:04:40,-0.51,0.08,-10.2,0,\N
26-10-2021 02:04:41,-0.37,-0.27,-10.26,0,\N
26-10-2021 02:04:42,-0.17,-0.07,-10.09,0,\N
26-10-2021 02:04:43,0.07,0.03,-10.28,0,\N
26-10-2021 02:04:44,0.07,-0.36,-11.05,0,\N
26-10-2021 02:04:45,0.24,-0.06,-10.24,0,\N
26-10-2021 02:04:46,0.22,0.03,-10.44,0,\N
26-10-2021 02:04:47,-0.09,-0.09,-10.38,0,\N
26-10-2021 02:04:48,0.58,0.15,-10.77,0,\N
26-10-2021 02:04:49,0.4,0.17,-10.48,0,\N
26-10-2021 02:04:50,-0.24,-0.05,-10.18,0,\N
26-10-2021 02:04:51,-0.39,-0.54,-10.46,0,\N
26-10-2021 02:04:52,0.06,0.11,-10.19,0,\N
26-10-2021 02:04:53,0.28,0.33,-10.95,0,\N
26-10-2021 02:04:54,0.01,0.16,-10.15,0,\N
26-10-2021 02:04:55,-0.14,-0.5,-10.12,0,\N
26-10-2021 02:04:56,-0.13,-0.01,-10.07,0,\N
26-10-2021 02:04:57,-0.12,0.08,-9.39,0,\N
26-10-2021 02:04:58,-0.14,-0.65,-10.74,0,\N
26-10-2021 02:04:59,0.45,0.18,-10.62,0,\N
26-10-2021 02:05:00,0.22,0.29,-10.49,0,\N
26-10-2021 02:05:01,-0.03,0.58,-10.16,0,\N
26-10-2021 02:05:02,-0.02,0.35,-10.04,0,\N
26-10-2021 02:05:03,-0.11,-0.26,-10.32,0,\N
26-10-2021 02:05:04,-0.41,-0.18,-10.12,0,\N
26-10-2021 02:05:05,0.25,0.39,-10.01,0,\N
26-10-2021 02:05:06,-0.14,-0.24,-10.4,0,\N
26-10-2021 02:05:07,0.27,-0.61,-10.95,0,\N
26-10-2021 02:05:08,0.28,-0.04,-10.19,0,\N
26-10-2021 02:05:09,0.1,0,-10.51,0,\N
26-10-2021 02:05:10,0.34,0.01,-10.97,0,\N
26-10-2021 02:05:11,0.07,0.49,-10.46,0,\N
26-10-2021 02:05:12,-0.39,-0.31,-10.73,0,\N
26-10-2021 02:05:13,-0.03,-0.06,-10.92,0,\N
26-10-2021 02:05:14,-0.29,-0.07,-10.21,0,\N
26-10-2021 02:05:15,-0.06,-0.21,-10.27,0,\N
26-10-2021 02:05:16,0.34,-0.21,-10.53,0,\N
26-10-2021 02:05:17,-0.42,-0.19,-10.46,0,\N
26-10-2021 02:05:18,0.08,-0.08,-10.23,0,\N
26-10-2021 02:05:19,0.28,-0.02,-10.34,0,\N
26-10-2021 02:05:20,0.32,-0.2,-10.63,0,\N
26-10-2021 02:05:21,0.12,0.08,-10.66,0,\N
26-10-2021 02:05:22,0.12,0.06,-10.87,0,\N
26-10-2021 02:05:23,-0.28,-0.65,-10.34,0,\N
26-10-2021 02:05:24,-0.21,-0.11,-10.15,0,\N
26-10-2021 02:05:25,-0.23,-0.19,-10.31,0,\N
26-10-2021 02:05:26,0.36,-0.24,-10.8,0,\N
26-10-2021 02:05:27,0.07,0.23,-10.18,0,\N
26-10-2021 02:05:28,-0.19,0.12,-9.98,0,\N
26-10-2021 02:05:29,0.16,0.01,-9.87,0,\N
26-10-2021 02:05:30,0.14,-0.21,-10.77,0,\N
26-10-2021 02:05:31,0.24,-0.23,-11.13,0,\N
