,pronostico
7519,-0.44
7520,-0.26999999999999996
7521,-0.5499999999999999
7522,-0.58
7523,0.46
7524,-0.32
7525,-0.59
7526,0.62
7527,-0.8500000000000001
7528,0.09
7529,-0.13
7530,-0.1
7531,0.38
7532,-0.72
7533,-0.6
7534,0.4
7535,0.2
7536,0.7
7537,-0.26
7538,-1.01
7539,0.15
7540,-0.78
7541,-0.46
7542,-0.15999999999999998
7543,-0.6
7544,0.71
7545,0.11999999999999998
7546,0.08
7547,-0.33
7548,-0.44
7549,-0.26999999999999996
7550,-0.5499999999999999
7551,-0.58
7552,0.46
7553,-0.32
7554,-0.59
7555,0.62
7556,-0.8500000000000001
7557,0.09
7558,-0.13
7559,0.2
7560,0.38
7561,-0.72
7562,-0.6
7563,0.4
7564,0.2
7565,0.7
7566,-0.26
7567,-1.01
7568,0.15
7569,-0.78
7570,-0.46
7571,-0.15999999999999998
7572,-0.6
7573,0.71
7574,0.11999999999999998
7575,0.08
7576,-0.33
7577,-0.44
7578,-0.26999999999999996
7579,-0.5499999999999999
7580,-0.58
7581,0.46
7582,-0.32
7583,-0.59
7584,0.62
7585,-0.8500000000000001
7586,0.09
7587,-0.13
7588,0.2
7589,-0.20999999999999996
7590,-0.72
7591,-0.6
7592,0.4
7593,0.2
7594,0.7
7595,-0.26
7596,-1.01
7597,0.15
7598,-0.78
7599,-0.46
7600,-0.15999999999999998
7601,-0.6
7602,0.71
7603,0.11999999999999998
7604,0.08
7605,-0.33
7606,-0.44
7607,-0.26999999999999996
7608,-0.5499999999999999
7609,-0.58
7610,0.46
7611,-0.32
7612,-0.59
7613,0.62
7614,-0.8500000000000001
7615,0.09
7616,-0.13
7617,0.2
7618,-0.20999999999999996
7619,0.46
7620,-0.6
7621,0.4
7622,0.2
7623,0.7
7624,-0.26
7625,-1.01
7626,0.15
7627,-0.78
7628,-0.46
7629,-0.15999999999999998
7630,-0.6
7631,0.71
7632,0.11999999999999998
7633,0.08
7634,-0.33
7635,-0.44
7636,-0.26999999999999996
7637,-0.5499999999999999
7638,-0.58
7639,0.46
7640,-0.32
7641,-0.59
7642,0.62
7643,-0.8500000000000001
7644,0.09
7645,-0.13
7646,0.2
7647,-0.20999999999999996
7648,0.46
7649,-0.97
7650,0.4
7651,0.2
7652,0.7
7653,-0.26
7654,-1.01
7655,0.15
7656,-0.78
7657,-0.46
7658,-0.15999999999999998
7659,-0.6
7660,0.71
7661,0.11999999999999998
7662,0.08
7663,-0.33
7664,-0.44
7665,-0.26999999999999996
7666,-0.5499999999999999
7667,-0.58
7668,0.46
7669,-0.32
7670,-0.59
7671,0.62
7672,-0.8500000000000001
7673,0.09
7674,-0.13
7675,0.2
7676,-0.20999999999999996
7677,0.46
7678,-0.97
7679,0.52
7680,0.2
7681,0.7
7682,-0.26
7683,-1.01
7684,0.15
7685,-0.78
7686,-0.46
7687,-0.15999999999999998
7688,-0.6
7689,0.71
7690,0.11999999999999998
7691,0.08
7692,-0.33
7693,-0.44
7694,-0.26999999999999996
7695,-0.5499999999999999
7696,-0.58
7697,0.46
7698,-0.32
7699,-0.59
7700,0.62
7701,-0.8500000000000001
7702,0.09
7703,-0.13
7704,0.2
7705,-0.20999999999999996
7706,0.46
7707,-0.97
7708,0.52
7709,0.67
7710,0.7
7711,-0.26
7712,-1.01
7713,0.15
7714,-0.78
7715,-0.46
7716,-0.15999999999999998
7717,-0.6
7718,0.71
7719,0.11999999999999998
7720,0.08
7721,-0.33
7722,-0.44
7723,-0.26999999999999996
7724,-0.5499999999999999
7725,-0.58
7726,0.46
7727,-0.32
7728,-0.59
7729,0.62
7730,-0.8500000000000001
7731,0.09
7732,-0.13
7733,0.2
7734,-0.20999999999999996
7735,0.46
7736,-0.97
7737,0.52
7738,0.67
7739,0.39
7740,-0.26
7741,-1.01
7742,0.15
7743,-0.78
7744,-0.46
7745,-0.15999999999999998
7746,-0.6
7747,0.71
7748,0.11999999999999998
7749,0.08
7750,-0.33
7751,-0.44
7752,-0.26999999999999996
7753,-0.5499999999999999
7754,-0.58
7755,0.46
7756,-0.32
7757,-0.59
7758,0.62
7759,-0.8500000000000001
7760,0.09
7761,-0.13
7762,0.2
7763,-0.20999999999999996
7764,0.46
7765,-0.97
7766,0.52
7767,0.67
7768,0.39
7769,-0.07
7770,-1.01
7771,0.15
7772,-0.78
7773,-0.46
7774,-0.15999999999999998
7775,-0.6
7776,0.71
7777,0.11999999999999998
7778,0.08
7779,-0.33
7780,-0.44
7781,-0.26999999999999996
7782,-0.5499999999999999
7783,-0.58
7784,0.46
7785,-0.32
7786,-0.59
7787,0.62
7788,-0.8500000000000001
7789,0.09
7790,-0.13
7791,0.2
7792,-0.20999999999999996
7793,0.46
7794,-0.97
7795,0.52
7796,0.67
7797,0.39
7798,-0.07
7799,0.030000000000000006
7800,0.15
7801,-0.78
7802,-0.46
7803,-0.15999999999999998
7804,-0.6
7805,0.71
7806,0.11999999999999998
7807,0.08
7808,-0.33
7809,-0.44
7810,-0.26999999999999996
7811,-0.5499999999999999
7812,-0.58
7813,0.46
7814,-0.32
7815,-0.59
7816,0.62
7817,-0.8500000000000001
7818,0.09
7819,-0.13
7820,0.2
7821,-0.20999999999999996
7822,0.46
7823,-0.97
7824,0.52
7825,0.67
7826,0.39
7827,-0.07
7828,0.030000000000000006
7829,-0.66
7830,-0.78
7831,-0.46
7832,-0.15999999999999998
7833,-0.6
7834,0.71
7835,0.11999999999999998
7836,0.08
7837,-0.33
7838,-0.44
7839,-0.26999999999999996
7840,-0.5499999999999999
7841,-0.58
7842,0.46
7843,-0.32
7844,-0.59
7845,0.62
7846,-0.8500000000000001
7847,0.09
7848,-0.13
7849,0.2
7850,-0.20999999999999996
7851,0.46
7852,-0.97
7853,0.52
7854,0.67
7855,0.39
7856,-0.07
7857,0.030000000000000006
7858,-0.66
7859,0.67
7860,-0.46
7861,-0.15999999999999998
7862,-0.6
7863,0.71
7864,0.11999999999999998
7865,0.08
7866,-0.33
7867,-0.44
7868,-0.26999999999999996
7869,-0.5499999999999999
7870,-0.58
7871,0.46
7872,-0.32
7873,-0.59
7874,0.62
7875,-0.8500000000000001
7876,0.09
7877,-0.13
7878,0.2
7879,-0.20999999999999996
7880,0.46
7881,-0.97
7882,0.52
7883,0.67
7884,0.39
7885,-0.07
7886,0.030000000000000006
7887,-0.66
7888,0.67
7889,-0.8
7890,-0.15999999999999998
7891,-0.6
7892,0.71
7893,0.11999999999999998
7894,0.08
7895,-0.33
7896,-0.44
7897,-0.26999999999999996
7898,-0.5499999999999999
7899,-0.58
7900,0.46
7901,-0.32
7902,-0.59
7903,0.62
7904,-0.8500000000000001
7905,0.09
7906,-0.13
7907,0.2
7908,-0.20999999999999996
7909,0.46
7910,-0.97
7911,0.52
7912,0.67
7913,0.39
7914,-0.07
7915,0.030000000000000006
7916,-0.66
7917,0.67
7918,-0.8
7919,0.17
7920,-0.6
7921,0.71
7922,0.11999999999999998
7923,0.08
7924,-0.33
7925,-0.44
7926,-0.26999999999999996
7927,-0.5499999999999999
7928,-0.58
7929,0.46
7930,-0.32
7931,-0.59
7932,0.62
7933,-0.8500000000000001
7934,0.09
7935,-0.13
7936,0.2
7937,-0.20999999999999996
7938,0.46
7939,-0.97
7940,0.52
7941,0.67
7942,0.39
7943,-0.07
7944,0.030000000000000006
7945,-0.66
7946,0.67
7947,-0.8
7948,0.17
7949,0.010000000000000007
7950,0.71
7951,0.11999999999999998
7952,0.08
7953,-0.33
7954,-0.44
7955,-0.26999999999999996
7956,-0.5499999999999999
7957,-0.58
7958,0.46
7959,-0.32
7960,-0.59
7961,0.62
7962,-0.8500000000000001
7963,0.09
7964,-0.13
7965,0.2
7966,-0.20999999999999996
7967,0.46
7968,-0.97
7969,0.52
7970,0.67
7971,0.39
7972,-0.07
7973,0.030000000000000006
7974,-0.66
7975,0.67
7976,-0.8
7977,0.17
7978,0.010000000000000007
7979,-0.88
7980,0.11999999999999998
7981,0.08
7982,-0.33
7983,-0.44
7984,-0.26999999999999996
7985,-0.5499999999999999
7986,-0.58
7987,0.46
7988,-0.32
7989,-0.59
7990,0.62
7991,-0.8500000000000001
7992,0.09
7993,-0.13
7994,0.2
7995,-0.20999999999999996
7996,0.46
7997,-0.97
7998,0.52
7999,0.67
8000,0.39
8001,-0.07
8002,0.030000000000000006
8003,-0.66
8004,0.67
8005,-0.8
8006,0.17
8007,0.010000000000000007
8008,-0.88
8009,0.27
8010,0.08
8011,-0.33
8012,-0.44
8013,-0.26999999999999996
8014,-0.5499999999999999
8015,-0.58
8016,0.46
8017,-0.32
8018,-0.59
8019,0.62
8020,-0.8500000000000001
8021,0.09
8022,-0.13
8023,0.2
8024,-0.20999999999999996
8025,0.46
8026,-0.97
8027,0.52
8028,0.67
8029,0.39
8030,-0.07
8031,0.030000000000000006
8032,-0.66
8033,0.67
8034,-0.8
8035,0.17
8036,0.010000000000000007
8037,-0.88
8038,0.27
8039,0.16
8040,-0.33
8041,-0.44
8042,-0.26999999999999996
8043,-0.5499999999999999
8044,-0.58
8045,0.46
8046,-0.32
8047,-0.59
8048,0.62
8049,-0.8500000000000001
8050,0.09
8051,-0.13
8052,0.2
8053,-0.20999999999999996
8054,0.46
8055,-0.97
8056,0.52
8057,0.67
8058,0.39
8059,-0.07
8060,0.030000000000000006
8061,-0.66
8062,0.67
8063,-0.8
8064,0.17
8065,0.010000000000000007
8066,-0.88
8067,0.27
8068,0.16
8069,0.05
8070,-0.44
8071,-0.26999999999999996
8072,-0.5499999999999999
8073,-0.58
8074,0.46
8075,-0.32
8076,-0.59
8077,0.62
8078,-0.8500000000000001
8079,0.09
8080,-0.13
8081,0.2
8082,-0.20999999999999996
8083,0.46
8084,-0.97
8085,0.52
8086,0.67
8087,0.39
8088,-0.07
8089,0.030000000000000006
8090,-0.66
8091,0.67
8092,-0.8
8093,0.17
8094,0.010000000000000007
8095,-0.88
8096,0.27
8097,0.16
8098,0.05
8099,-0.41
8100,-0.26999999999999996
8101,-0.5499999999999999
8102,-0.58
8103,0.46
8104,-0.32
8105,-0.59
8106,0.62
8107,-0.8500000000000001
8108,0.09
8109,-0.13
8110,0.2
8111,-0.20999999999999996
8112,0.46
8113,-0.97
8114,0.52
8115,0.67
8116,0.39
8117,-0.07
8118,0.030000000000000006
8119,-0.66
8120,0.67
8121,-0.8
8122,0.17
8123,0.010000000000000007
8124,-0.88
8125,0.27
8126,0.16
8127,0.05
8128,-0.41
8129,0.27
8130,-0.5499999999999999
8131,-0.58
8132,0.46
8133,-0.32
8134,-0.59
8135,0.62
8136,-0.8500000000000001
8137,0.09
8138,-0.13
8139,0.2
8140,-0.20999999999999996
8141,0.46
8142,-0.97
8143,0.52
8144,0.67
8145,0.39
8146,-0.07
8147,0.030000000000000006
8148,-0.66
8149,0.67
8150,-0.8
8151,0.17
8152,0.010000000000000007
8153,-0.88
8154,0.27
8155,0.16
8156,0.05
8157,-0.41
8158,0.27
8159,-0.11
8160,-0.58
8161,0.46
8162,-0.32
8163,-0.59
8164,0.62
8165,-0.8500000000000001
8166,0.09
8167,-0.13
8168,0.2
8169,-0.20999999999999996
8170,0.46
8171,-0.97
8172,0.52
8173,0.67
8174,0.39
8175,-0.07
8176,0.030000000000000006
8177,-0.66
8178,0.67
8179,-0.8
8180,0.17
8181,0.010000000000000007
8182,-0.88
8183,0.27
8184,0.16
8185,0.05
8186,-0.41
8187,0.27
8188,-0.11
8189,-0.15999999999999998
8190,0.46
8191,-0.32
8192,-0.59
8193,0.62
8194,-0.8500000000000001
8195,0.09
8196,-0.13
8197,0.2
8198,-0.20999999999999996
8199,0.46
8200,-0.97
8201,0.52
8202,0.67
8203,0.39
8204,-0.07
8205,0.030000000000000006
8206,-0.66
8207,0.67
8208,-0.8
8209,0.17
8210,0.010000000000000007
8211,-0.88
8212,0.27
8213,0.16
8214,0.05
8215,-0.41
8216,0.27
8217,-0.11
8218,-0.15999999999999998
8219,0.11
8220,-0.32
8221,-0.59
8222,0.62
8223,-0.8500000000000001
8224,0.09
8225,-0.13
8226,0.2
8227,-0.20999999999999996
8228,0.46
8229,-0.97
8230,0.52
8231,0.67
8232,0.39
8233,-0.07
8234,0.030000000000000006
8235,-0.66
8236,0.67
8237,-0.8
8238,0.17
8239,0.010000000000000007
8240,-0.88
8241,0.27
8242,0.16
8243,0.05
8244,-0.41
8245,0.27
8246,-0.11
8247,-0.15999999999999998
8248,0.11
8249,0.78
8250,-0.59
8251,0.62
8252,-0.8500000000000001
8253,0.09
8254,-0.13
8255,0.2
8256,-0.20999999999999996
8257,0.46
8258,-0.97
8259,0.52
8260,0.67
8261,0.39
8262,-0.07
8263,0.030000000000000006
8264,-0.66
8265,0.67
8266,-0.8
8267,0.17
8268,0.010000000000000007
8269,-0.88
8270,0.27
8271,0.16
8272,0.05
8273,-0.41
8274,0.27
8275,-0.11
8276,-0.15999999999999998
8277,0.11
8278,0.78
8279,-0.34
8280,0.62
8281,-0.8500000000000001
8282,0.09
8283,-0.13
8284,0.2
8285,-0.20999999999999996
8286,0.46
8287,-0.97
8288,0.52
8289,0.67
8290,0.39
8291,-0.07
8292,0.030000000000000006
8293,-0.66
8294,0.67
8295,-0.8
8296,0.17
8297,0.010000000000000007
8298,-0.88
8299,0.27
8300,0.16
8301,0.05
8302,-0.41
8303,0.27
8304,-0.11
8305,-0.15999999999999998
8306,0.11
8307,0.78
8308,-0.34
8309,0.14
8310,-0.8500000000000001
8311,0.09
8312,-0.13
8313,0.2
8314,-0.20999999999999996
8315,0.46
8316,-0.97
8317,0.52
8318,0.67
8319,0.39
8320,-0.07
8321,0.030000000000000006
8322,-0.66
8323,0.67
8324,-0.8
8325,0.17
8326,0.010000000000000007
8327,-0.88
8328,0.27
8329,0.16
8330,0.05
8331,-0.41
8332,0.27
8333,-0.11
8334,-0.15999999999999998
8335,0.11
8336,0.78
8337,-0.34
8338,0.14
8339,0.66
8340,0.09
8341,-0.13
8342,0.2
8343,-0.20999999999999996
8344,0.46
8345,-0.97
8346,0.52
8347,0.67
8348,0.39
8349,-0.07
8350,0.030000000000000006
8351,-0.66
8352,0.67
8353,-0.8
8354,0.17
8355,0.010000000000000007
8356,-0.88
8357,0.27
8358,0.16
8359,0.05
8360,-0.41
8361,0.27
8362,-0.11
8363,-0.15999999999999998
8364,0.11
8365,0.78
8366,-0.34
8367,0.14
8368,0.66
8369,0.28
8370,-0.13
8371,0.2
8372,-0.20999999999999996
8373,0.46
8374,-0.97
8375,0.52
8376,0.67
8377,0.39
8378,-0.07
8379,0.030000000000000006
8380,-0.66
8381,0.67
8382,-0.8
8383,0.17
8384,0.010000000000000007
8385,-0.88
8386,0.27
8387,0.16
8388,0.05
8389,-0.41
8390,0.27
8391,-0.11
8392,-0.15999999999999998
8393,0.11
8394,0.78
8395,-0.34
8396,0.14
8397,0.66
8398,0.28
8399,-1.02
8400,0.2
8401,-0.20999999999999996
8402,0.46
8403,-0.97
8404,0.52
8405,0.67
8406,0.39
8407,-0.07
8408,0.030000000000000006
8409,-0.66
8410,0.67
8411,-0.8
8412,0.17
8413,0.010000000000000007
8414,-0.88
8415,0.27
8416,0.16
8417,0.05
8418,-0.41
8419,0.27
8420,-0.11
8421,-0.15999999999999998
8422,0.11
8423,0.78
8424,-0.34
8425,0.14
8426,0.66
8427,0.28
8428,-1.02
8429,-0.58
8430,-0.20999999999999996
8431,0.46
8432,-0.97
8433,0.52
8434,0.67
8435,0.39
8436,-0.07
8437,0.030000000000000006
8438,-0.66
8439,0.67
8440,-0.8
8441,0.17
8442,0.010000000000000007
8443,-0.88
8444,0.27
8445,0.16
8446,0.05
8447,-0.41
8448,0.27
8449,-0.11
8450,-0.15999999999999998
8451,0.11
8452,0.78
8453,-0.34
8454,0.14
8455,0.66
8456,0.28
8457,-1.02
8458,-0.58
8459,0.6
8460,0.46
8461,-0.97
8462,0.52
8463,0.67
8464,0.39
8465,-0.07
8466,0.030000000000000006
8467,-0.66
8468,0.67
8469,-0.8
8470,0.17
8471,0.010000000000000007
8472,-0.88
8473,0.27
8474,0.16
8475,0.05
8476,-0.41
8477,0.27
8478,-0.11
8479,-0.15999999999999998
8480,0.11
8481,0.78
8482,-0.34
8483,0.14
8484,0.66
8485,0.28
8486,-1.02
8487,-0.58
8488,0.6
8489,-0.66
8490,-0.97
8491,0.52
8492,0.67
8493,0.39
8494,-0.07
8495,0.030000000000000006
8496,-0.66
8497,0.67
8498,-0.8
8499,0.17
8500,0.010000000000000007
8501,-0.88
8502,0.27
8503,0.16
8504,0.05
8505,-0.41
8506,0.27
8507,-0.11
8508,-0.15999999999999998
8509,0.11
8510,0.78
8511,-0.34
8512,0.14
8513,0.66
8514,0.28
8515,-1.02
8516,-0.58
8517,0.6
8518,-0.66
8519,0.17
8520,0.52
8521,0.67
8522,0.39
8523,-0.07
8524,0.030000000000000006
8525,-0.66
8526,0.67
8527,-0.8
8528,0.17
8529,0.010000000000000007
8530,-0.88
8531,0.27
8532,0.16
8533,0.05
8534,-0.41
8535,0.27
8536,-0.11
8537,-0.15999999999999998
8538,0.11
8539,0.78
8540,-0.34
8541,0.14
8542,0.66
8543,0.28
8544,-1.02
8545,-0.58
8546,0.6
8547,-0.66
8548,0.17
8549,0.55
8550,0.67
8551,0.39
8552,-0.07
8553,0.030000000000000006
8554,-0.66
8555,0.67
8556,-0.8
8557,0.17
8558,0.010000000000000007
8559,-0.88
8560,0.27
8561,0.16
8562,0.05
8563,-0.41
8564,0.27
8565,-0.11
8566,-0.15999999999999998
8567,0.11
8568,0.78
8569,-0.34
8570,0.14
8571,0.66
8572,0.28
8573,-1.02
8574,-0.58
8575,0.6
8576,-0.66
8577,0.17
8578,0.55
8579,-0.020000000000000014
8580,0.39
8581,-0.07
8582,0.030000000000000006
8583,-0.66
8584,0.67
8585,-0.8
8586,0.17
8587,0.010000000000000007
8588,-0.88
8589,0.27
8590,0.16
8591,0.05
8592,-0.41
8593,0.27
8594,-0.11
8595,-0.15999999999999998
8596,0.11
8597,0.78
8598,-0.34
8599,0.14
8600,0.66
8601,0.28
8602,-1.02
8603,-0.58
8604,0.6
8605,-0.66
8606,0.17
8607,0.55
8608,-0.020000000000000014
8609,1.21
8610,-0.07
8611,0.030000000000000006
8612,-0.66
8613,0.67
8614,-0.8
8615,0.17
8616,0.010000000000000007
8617,-0.88
8618,0.27
8619,0.16
8620,0.05
8621,-0.41
8622,0.27
8623,-0.11
8624,-0.15999999999999998
8625,0.11
8626,0.78
8627,-0.34
8628,0.14
8629,0.66
8630,0.28
8631,-1.02
8632,-0.58
8633,0.6
8634,-0.66
8635,0.17
8636,0.55
8637,-0.020000000000000014
8638,1.21
8639,-0.56
8640,0.030000000000000006
8641,-0.66
8642,0.67
8643,-0.8
8644,0.17
8645,0.010000000000000007
8646,-0.88
8647,0.27
8648,0.16
8649,0.05
8650,-0.41
8651,0.27
8652,-0.11
8653,-0.15999999999999998
8654,0.11
8655,0.78
8656,-0.34
8657,0.14
8658,0.66
8659,0.28
8660,-1.02
8661,-0.58
8662,0.6
8663,-0.66
8664,0.17
8665,0.55
8666,-0.020000000000000014
8667,1.21
8668,-0.56
8669,-0.69
8670,-0.66
8671,0.67
8672,-0.8
8673,0.17
8674,0.010000000000000007
8675,-0.88
8676,0.27
8677,0.16
8678,0.05
8679,-0.41
8680,0.27
8681,-0.11
8682,-0.15999999999999998
8683,0.11
8684,0.78
8685,-0.34
8686,0.14
8687,0.66
8688,0.28
8689,-1.02
8690,-0.58
8691,0.6
8692,-0.66
8693,0.17
8694,0.55
8695,-0.020000000000000014
8696,1.21
8697,-0.56
8698,-0.69
8699,-0.18000000000000002
8700,0.67
8701,-0.8
8702,0.17
8703,0.010000000000000007
8704,-0.88
8705,0.27
8706,0.16
8707,0.05
8708,-0.41
8709,0.27
8710,-0.11
8711,-0.15999999999999998
8712,0.11
8713,0.78
8714,-0.34
8715,0.14
8716,0.66
8717,0.28
8718,-1.02
8719,-0.58
8720,0.6
8721,-0.66
8722,0.17
8723,0.55
8724,-0.020000000000000014
8725,1.21
8726,-0.56
8727,-0.69
8728,-0.18000000000000002
8729,-0.19
8730,-0.8
8731,0.17
8732,0.010000000000000007
8733,-0.88
8734,0.27
8735,0.16
8736,0.05
8737,-0.41
8738,0.27
8739,-0.11
8740,-0.15999999999999998
8741,0.11
8742,0.78
8743,-0.34
8744,0.14
8745,0.66
8746,0.28
8747,-1.02
8748,-0.58
8749,0.6
8750,-0.66
8751,0.17
8752,0.55
8753,-0.020000000000000014
8754,1.21
8755,-0.56
8756,-0.69
8757,-0.18000000000000002
8758,-0.19
8759,0.27
8760,0.17
8761,0.010000000000000007
8762,-0.88
8763,0.27
8764,0.16
8765,0.05
8766,-0.41
8767,0.27
8768,-0.11
8769,-0.15999999999999998
8770,0.11
8771,0.78
8772,-0.34
8773,0.14
8774,0.66
8775,0.28
8776,-1.02
8777,-0.58
8778,0.6
8779,-0.66
8780,0.17
8781,0.55
8782,-0.020000000000000014
8783,1.21
8784,-0.56
8785,-0.69
8786,-0.18000000000000002
8787,-0.19
8788,0.27
8789,-0.69
8790,0.010000000000000007
8791,-0.88
8792,0.27
8793,0.16
8794,0.05
8795,-0.41
8796,0.27
8797,-0.11
8798,-0.15999999999999998
8799,0.11
8800,0.78
8801,-0.34
8802,0.14
8803,0.66
8804,0.28
8805,-1.02
8806,-0.58
8807,0.6
8808,-0.66
8809,0.17
8810,0.55
8811,-0.020000000000000014
8812,1.21
8813,-0.56
8814,-0.69
8815,-0.18000000000000002
8816,-0.19
8817,0.27
8818,-0.69
8819,-0.20999999999999996
8820,-0.88
8821,0.27
8822,0.16
8823,0.05
8824,-0.41
8825,0.27
8826,-0.11
8827,-0.15999999999999998
8828,0.11
8829,0.78
8830,-0.34
8831,0.14
8832,0.66
8833,0.28
8834,-1.02
8835,-0.58
8836,0.6
8837,-0.66
8838,0.17
8839,0.55
8840,-0.020000000000000014
8841,1.21
8842,-0.56
8843,-0.69
8844,-0.18000000000000002
8845,-0.19
8846,0.27
8847,-0.69
8848,-0.20999999999999996
8849,0.27
8850,0.27
8851,0.16
8852,0.05
8853,-0.41
8854,0.27
8855,-0.11
8856,-0.15999999999999998
8857,0.11
8858,0.78
8859,-0.34
8860,0.14
8861,0.66
8862,0.28
8863,-1.02
8864,-0.58
8865,0.6
8866,-0.66
8867,0.17
8868,0.55
8869,-0.020000000000000014
8870,1.21
8871,-0.56
8872,-0.69
8873,-0.18000000000000002
8874,-0.19
8875,0.27
8876,-0.69
8877,-0.20999999999999996
8878,0.27
8879,0.22
8880,0.16
8881,0.05
8882,-0.41
8883,0.27
8884,-0.11
8885,-0.15999999999999998
8886,0.11
8887,0.78
8888,-0.34
8889,0.14
8890,0.66
8891,0.28
8892,-1.02
8893,-0.58
8894,0.6
8895,-0.66
8896,0.17
8897,0.55
8898,-0.020000000000000014
8899,1.21
8900,-0.56
8901,-0.69
8902,-0.18000000000000002
8903,-0.19
8904,0.27
8905,-0.69
8906,-0.20999999999999996
8907,0.27
8908,0.22
8909,-0.15999999999999998
8910,0.05
8911,-0.41
8912,0.27
8913,-0.11
8914,-0.15999999999999998
8915,0.11
8916,0.78
8917,-0.34
8918,0.14
8919,0.66
8920,0.28
8921,-1.02
8922,-0.58
8923,0.6
8924,-0.66
8925,0.17
8926,0.55
8927,-0.020000000000000014
8928,1.21
8929,-0.56
8930,-0.69
8931,-0.18000000000000002
8932,-0.19
8933,0.27
8934,-0.69
8935,-0.20999999999999996
8936,0.27
8937,0.22
8938,-0.15999999999999998
8939,0.05999999999999999
8940,-0.41
8941,0.27
8942,-0.11
8943,-0.15999999999999998
8944,0.11
8945,0.78
8946,-0.34
8947,0.14
8948,0.66
8949,0.28
8950,-1.02
8951,-0.58
8952,0.6
8953,-0.66
8954,0.17
8955,0.55
8956,-0.020000000000000014
8957,1.21
8958,-0.56
8959,-0.69
8960,-0.18000000000000002
8961,-0.19
8962,0.27
8963,-0.69
8964,-0.20999999999999996
8965,0.27
8966,0.22
8967,-0.15999999999999998
8968,0.05999999999999999
8969,-0.20999999999999996
8970,0.27
8971,-0.11
8972,-0.15999999999999998
8973,0.11
8974,0.78
8975,-0.34
8976,0.14
8977,0.66
8978,0.28
8979,-1.02
8980,-0.58
8981,0.6
8982,-0.66
8983,0.17
8984,0.55
8985,-0.020000000000000014
8986,1.21
8987,-0.56
8988,-0.69
8989,-0.18000000000000002
8990,-0.19
8991,0.27
8992,-0.69
8993,-0.20999999999999996
8994,0.27
8995,0.22
8996,-0.15999999999999998
8997,0.05999999999999999
8998,-0.20999999999999996
8999,0.3
9000,-0.11
9001,-0.15999999999999998
9002,0.11
9003,0.78
9004,-0.34
9005,0.14
9006,0.66
9007,0.28
9008,-1.02
9009,-0.58
9010,0.6
9011,-0.66
9012,0.17
9013,0.55
9014,-0.020000000000000014
9015,1.21
9016,-0.56
9017,-0.69
9018,-0.18000000000000002
9019,-0.19
9020,0.27
9021,-0.69
9022,-0.20999999999999996
9023,0.27
9024,0.22
9025,-0.15999999999999998
9026,0.05999999999999999
9027,-0.20999999999999996
9028,0.3
9029,0.42
9030,-0.15999999999999998
9031,0.11
9032,0.78
9033,-0.34
9034,0.14
9035,0.66
9036,0.28
9037,-1.02
9038,-0.58
9039,0.6
9040,-0.66
9041,0.17
9042,0.55
9043,-0.020000000000000014
9044,1.21
9045,-0.56
9046,-0.69
9047,-0.18000000000000002
9048,-0.19
9049,0.27
9050,-0.69
9051,-0.20999999999999996
9052,0.27
9053,0.22
9054,-0.15999999999999998
9055,0.05999999999999999
9056,-0.20999999999999996
9057,0.3
9058,0.42
9059,-0.039999999999999994
9060,0.11
9061,0.78
9062,-0.34
9063,0.14
9064,0.66
9065,0.28
9066,-1.02
9067,-0.58
9068,0.6
9069,-0.66
9070,0.17
9071,0.55
9072,-0.020000000000000014
9073,1.21
9074,-0.56
9075,-0.69
9076,-0.18000000000000002
9077,-0.19
9078,0.27
9079,-0.69
9080,-0.20999999999999996
9081,0.27
9082,0.22
9083,-0.15999999999999998
9084,0.05999999999999999
9085,-0.20999999999999996
9086,0.3
9087,0.42
9088,-0.039999999999999994
9089,0.05999999999999999
9090,0.78
9091,-0.34
9092,0.14
9093,0.66
9094,0.28
9095,-1.02
9096,-0.58
9097,0.6
9098,-0.66
9099,0.17
9100,0.55
9101,-0.020000000000000014
9102,1.21
9103,-0.56
9104,-0.69
9105,-0.18000000000000002
9106,-0.19
9107,0.27
9108,-0.69
9109,-0.20999999999999996
9110,0.27
9111,0.22
9112,-0.15999999999999998
9113,0.05999999999999999
9114,-0.20999999999999996
9115,0.3
9116,0.42
9117,-0.039999999999999994
9118,0.05999999999999999
9119,-0.04999999999999999
9120,-0.34
9121,0.14
9122,0.66
9123,0.28
9124,-1.02
9125,-0.58
9126,0.6
9127,-0.66
9128,0.17
9129,0.55
9130,-0.020000000000000014
9131,1.21
9132,-0.56
9133,-0.69
9134,-0.18000000000000002
9135,-0.19
9136,0.27
9137,-0.69
9138,-0.20999999999999996
9139,0.27
9140,0.22
9141,-0.15999999999999998
9142,0.05999999999999999
9143,-0.20999999999999996
9144,0.3
9145,0.42
9146,-0.039999999999999994
9147,0.05999999999999999
9148,-0.04999999999999999
9149,-0.22
9150,0.14
9151,0.66
9152,0.28
9153,-1.02
9154,-0.58
9155,0.6
9156,-0.66
9157,0.17
9158,0.55
9159,-0.020000000000000014
9160,1.21
9161,-0.56
9162,-0.69
9163,-0.18000000000000002
9164,-0.19
9165,0.27
9166,-0.69
9167,-0.20999999999999996
9168,0.27
9169,0.22
9170,-0.15999999999999998
9171,0.05999999999999999
9172,-0.20999999999999996
9173,0.3
9174,0.42
9175,-0.039999999999999994
9176,0.05999999999999999
9177,-0.04999999999999999
9178,-0.22
9179,0.35
